time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1719102681389988400,0.18998828125,0.23382700979709625,0.47021156549453735,0.9552983641624451,-0.18993361294269562,-0.4916021227836609,-0.8498544692993164,-0.006309673190116882,0.06328797340393066,-0.04624849557876587,0.9596324702638068,0.26154431159265557,-0.08165385547015282,0.06350400869217745
1719102681400042200,0.200042236328125,0.20602893829345703,0.44788920879364014,0.9418401122093201,-0.19068044424057007,-0.4916766881942749,-0.8496440649032593,-0.00005440413951873779,0.05939522385597229,-0.025920510292053223,0.9592141193358215,0.26207083572561013,-0.08060299400251905,0.06877795106360912
1719102681410097400,0.210097412109375,0.15111640095710754,0.43600672483444214,0.9125683903694153,-0.19149164855480194,-0.4914264678955078,-0.8496063351631165,0.004190042614936829,0.05188184976577759,-0.023181140422821045,0.9588221863596886,0.26240416369551267,-0.07962960722320984,0.07391342370036942
1719102681420152300,0.22015234375,0.10079676657915115,0.44992199540138245,0.8814458847045898,-0.19212733209133148,-0.490792840719223,-0.8498290777206421,0.0021249204874038696,0.04850161075592041,-0.02858889102935791,0.9584868040245358,0.2624934514935543,-0.07862977435004499,0.07885174086773714
1719102681430206200,0.230206298828125,0.08823516964912415,0.4575687348842621,0.8712734580039978,-0.1925460696220398,-0.4898918867111206,-0.8502540588378906,-0.009922787547111511,0.05645075440406799,-0.030849456787109375,0.9581859448447619,0.26240981341555336,-0.07755036438375977,0.08370634432673127
1719102681440261400,0.240261474609375,0.09113748371601105,0.45065969228744507,0.8625771403312683,-0.1929417848587036,-0.489012748003006,-0.850670337677002,-0.0186212956905365,0.05937108397483826,-0.03925275802612305,0.9578628950674982,0.2623288442205536,-0.07647494228589355,0.08850870534751729
1719102681450316500,0.250316650390625,0.10796703398227692,0.4577586054801941,0.8572247624397278,-0.19323144853115082,-0.48817822337150574,-0.8510837554931641,0.004205599427223206,0.06212237477302551,-0.04013633728027344,0.9575173492725694,0.2622598515172887,-0.07535175104305672,0.0932857873725954
1719102681460370200,0.2603701171875,0.13559840619564056,0.41939765214920044,0.8488765954971313,-0.19364023208618164,-0.4875665009021759,-0.8513414859771729,0.008673205971717834,0.07199344038963318,-0.03877997398376465,0.9571136791595499,0.2623143360381658,-0.07429971930221647,0.09800013749577544
1719102681470425300,0.27042529296875,0.1775815635919571,0.39522892236709595,0.8616031408309937,-0.19435462355613708,-0.4872336685657501,-0.8513692617416382,0.013873666524887085,0.0687919557094574,-0.034601807594299316,0.9566276308452394,0.2625420160381114,-0.07339664394960566,0.10270376568204316
1719102681480479500,0.2804794921875,0.21715666353702545,0.3865065276622772,0.8570443391799927,-0.19520770013332367,-0.4872815012931824,-0.8511466979980469,0.017732754349708557,0.06960275769233704,-0.032886505126953125,0.9560512472966083,0.262991332803258,-0.0725411715205366,0.10742093304421282
1719102681490534400,0.290534423828125,0.23289014399051666,0.404116153717041,0.8917450308799744,-0.19609981775283813,-0.4874831438064575,-0.8508260846138,0.004434213042259216,0.0720168948173523,-0.03921908140182495,0.9554180891243411,0.26353258964182136,-0.07167658543394945,0.11220169951933971
1719102681500589300,0.30058935546875,0.28942370414733887,0.4228200614452362,0.9158807396888733,-0.1969890147447586,-0.48788997530937195,-0.8503873944282532,0.0006694644689559937,0.07315614819526672,-0.046142756938934326,0.9547042989226334,0.2642018113593894,-0.07073698063054173,0.117189247417376
1719102681510643500,0.3106435546875,0.32087910175323486,0.48604992032051086,0.9168705940246582,-0.1976499706506729,-0.4887193739414215,-0.8497574925422668,-0.0032624751329421997,0.0827745795249939,-0.06334370374679565,0.9538972641698639,0.2650951748810856,-0.06961175662196803,0.12230521259360862
1719102681520698400,0.320698486328125,0.3289749324321747,0.5755582451820374,0.8907536268234253,-0.19750969111919403,-0.48971039056777954,-0.8492193818092346,-0.0070038288831710815,0.08478796482086182,-0.07686704397201538,0.9530816548901491,0.26600833247081346,-0.06804314181957342,0.12745530860897608
1719102681530753300,0.330753173828125,0.275955468416214,0.6144092082977295,0.8874476552009583,-0.19676439464092255,-0.4905796945095062,-0.8488906621932983,-0.024259135127067566,0.084116131067276,-0.08752596378326416,0.9522921698643668,0.2667912215105854,-0.06615978591884851,0.1326083829788478
1719102681540807400,0.340807373046875,0.18433235585689545,0.6219906806945801,0.925281286239624,-0.19593867659568787,-0.4907744824886322,-0.848969042301178,-0.009536147117614746,0.05324399471282959,-0.06184333562850952,0.9515672305778711,0.2671847250523066,-0.06424789089924932,0.13785650208990544
1719102681550862300,0.3508623046875,0.11316657066345215,0.611911952495575,0.9271340370178223,-0.19522400200366974,-0.4901892840862274,-0.8494716286659241,0.016391023993492126,0.020020276308059692,-0.023636281490325928,0.9509117090152281,0.2671468012683778,-0.062424108491504766,0.143187875542165
1719102681560916500,0.36091650390625,0.07560374587774277,0.6056128144264221,0.8799958229064941,-0.19444480538368225,-0.4892275035381317,-0.8502044677734375,0.030244991183280945,0.01921108365058899,-0.0144195556640625,0.950310589929712,0.2668714728055351,-0.06064135038636828,0.14836462749927853
1719102681570971400,0.370971435546875,0.06253811717033386,0.6025320291519165,0.8610554337501526,-0.19354893267154694,-0.4881383180618286,-0.8510345220565796,0.041357800364494324,0.03171747922897339,-0.02666628360748291,0.9497363935972959,0.26649131071168763,-0.05886522122754856,0.15335592487803107
1719102681581026300,0.3810263671875,0.06916086375713348,0.5986291766166687,0.8328658938407898,-0.19255180656909943,-0.4870598018169403,-0.8518782258033752,0.04972955584526062,0.04041984677314758,-0.045124948024749756,0.9491593834796299,0.2660888542188649,-0.05707543884342286,0.15822614622490475
1719102681591080400,0.39108056640625,0.07777003943920135,0.5987588763237,0.8253916501998901,-0.19146692752838135,-0.4860823154449463,-0.8526806831359863,0.05831874907016754,0.04160907864570618,-0.05303525924682617,0.9485644002961249,0.26571641518243233,-0.055266976966985015,0.16299021444486653
1719102681601135600,0.401135498046875,0.08485005795955658,0.5975817441940308,0.83503258228302,-0.19036594033241272,-0.48519906401634216,-0.8534299731254578,0.0641147643327713,0.03236404061317444,-0.043390095233917236,0.9479286829208642,0.2653844344855735,-0.05344270372925061,0.16776832361479052
1719102681611190300,0.411190185546875,0.04896414652466774,0.6247822046279907,0.8506778478622437,-0.18920740485191345,-0.48418301343917847,-0.8542642593383789,0.07095180451869965,0.010061949491500854,-0.03745943307876587,0.9472776074629485,0.26496572952586384,-0.05158532143265915,0.1726188630552967
1719102681621244400,0.421244384765625,0.06044130399823189,0.6386900544166565,0.8432673215866089,-0.18786701560020447,-0.4830491840839386,-0.8552014231681824,0.06311118602752686,-0.020673900842666626,-0.030098259449005127,0.9466229884519696,0.26445189438476124,-0.049643594405789214,0.17749822025122522
1719102681631299600,0.431299560546875,0.06022641435265541,0.6345725059509277,0.8333994746208191,-0.1864374428987503,-0.48200488090515137,-0.8561030030250549,0.06795297563076019,-0.016331851482391357,-0.02051442861557007,0.9459393708038346,0.2639635765329545,-0.047662637507008394,0.18234620734796875
1719102681641353500,0.441353515625,0.04782300814986229,0.616385817527771,0.8072733283042908,-0.18501800298690796,-0.48094379901885986,-0.8570072650909424,0.09158845245838165,-0.01688939332962036,-0.007128536701202393,0.9452542306255088,0.2634491082292754,-0.04572690067054793,0.1870777041286199
1719102681651408400,0.451408447265625,0.049390461295843124,0.5873176455497742,0.7989200353622437,-0.18368852138519287,-0.4799124300479889,-0.8578709959983826,0.10928668081760406,-0.017295151948928833,0.004706263542175293,0.9445555754185526,0.26294489986069547,-0.04386902711745454,0.1917037494487313
1719102681661463600,0.461463623046875,0.09843363612890244,0.577829897403717,0.8370711207389832,-0.18257376551628113,-0.479004442691803,-0.8586161136627197,0.11664056777954102,-0.023848921060562134,0.02157992124557495,0.9437999872115055,0.26252383393269507,-0.04210929545081942,0.1963407756075559
1719102681671517400,0.471517333984375,0.18754740059375763,0.5836923122406006,0.8288310766220093,-0.18161730468273163,-0.47872182726860046,-0.8589764833450317,0.09410816431045532,-0.012382268905639648,0.04292118549346924,0.9428939036695079,0.26245962848060184,-0.040332461820364277,0.20109538758646098
1719102681681572400,0.481572265625,0.2472887635231018,0.6138616800308228,0.8566131591796875,-0.18050915002822876,-0.4790714681148529,-0.859015166759491,0.056409433484077454,-0.00945386290550232,0.05715048313140869,0.9418662985407233,0.26271349682400325,-0.03839333451311822,0.2059018164830052
1719102681691627500,0.49162744140625,0.27735984325408936,0.6347014307975769,0.8936293721199036,-0.17938363552093506,-0.47976696491241455,-0.8588626980781555,0.03428782522678375,-0.02198776602745056,0.05841714143753052,0.9407149604413654,0.26314978506660386,-0.036343197224550594,0.21091877065838097
1719102681701681400,0.501681396484375,0.3075734078884125,0.6712179183959961,0.9187840223312378,-0.17810116708278656,-0.4806959927082062,-0.8586100935935974,0.020401597023010254,-0.03262487053871155,0.04800218343734741,0.9394714154098519,0.2636849583950441,-0.03413487690915493,0.21609819767630734
1719102681711736300,0.511736328125,0.33786433935165405,0.7061803936958313,0.931750476360321,-0.17660632729530334,-0.4818323254585266,-0.8582819104194641,0.010941699147224426,-0.019678235054016113,0.02380925416946411,0.9381288583334336,0.26429590497672395,-0.03172894690065719,0.2214840296595802
1719102681721790200,0.521790283203125,0.3613148033618927,0.7530741691589355,0.8986759185791016,-0.1747429072856903,-0.48324835300445557,-0.8578670620918274,0.013167604804039001,-0.017590850591659546,0.013308346271514893,0.9367439859492528,0.2649888134458008,-0.029109883899251034,0.22681312707163978
1719102681731845400,0.531845458984375,0.353491872549057,0.775458812713623,0.8660784959793091,-0.17245574295520782,-0.4848204255104065,-0.8574427962303162,0.006882652640342712,-0.029797405004501343,0.017858445644378662,0.9353472798335969,0.2656844796165752,-0.02627480975286037,0.23204892554773185
1719102681741900500,0.541900634765625,0.27202150225639343,0.7984163165092468,0.8114283084869385,-0.1697828471660614,-0.4860851466655731,-0.8572601675987244,0.014341577887535095,-0.05703616142272949,0.039923131465911865,0.934036813295987,0.2661301713203224,-0.023337582251511748,0.2370766956115598
1719102681751954400,0.551954345703125,0.18463052809238434,0.8277822136878967,0.7369519472122192,-0.16654843091964722,-0.48674461245536804,-0.8575204610824585,0.021376341581344604,-0.08584141731262207,0.0682138204574585,0.9328899813828513,0.26613636527671675,-0.020278142569840986,0.24181941830756565
1719102681762009300,0.56200927734375,0.1164189800620079,0.8619377613067627,0.661121129989624,-0.16268382966518402,-0.48690423369407654,-0.8581714630126953,0.02007521688938141,-0.10361084342002869,0.07376283407211304,0.9319117248491875,0.2657496722242484,-0.017070288603836938,0.24622388027464762
1719102681772063500,0.5720634765625,0.09677135199308395,0.9048213362693787,0.6510235071182251,-0.15822303295135498,-0.4867776334285736,-0.8590768575668335,0.028019800782203674,-0.10839137434959412,0.07070094347000122,0.9310204197293078,0.2650946672420934,-0.01365281484858539,0.25047831053592895
1719102681782118400,0.582118408203125,0.07308492809534073,0.9175440669059753,0.6553236842155457,-0.15353719890117645,-0.486457496881485,-0.8601077795028687,0.04536767303943634,-0.10733821988105774,0.05087316036224365,0.9301366378482511,0.2642783403503012,-0.010151820137857977,0.2547541997522155
1719102681792173300,0.59217333984375,0.09463144093751907,0.9447186589241028,0.6916368007659912,-0.1487194001674652,-0.48616188764572144,-0.861120879650116,0.05892147123813629,-0.10050797462463379,0.04068630933761597,0.9291994373770576,0.26343220268170864,-0.006560814594575805,0.2591307854374142
1719102681802227500,0.6022275390625,0.14942890405654907,0.9385356307029724,0.7557559013366699,-0.14413173496723175,-0.48617231845855713,-0.8618947267532349,0.08585843443870544,-0.07263502478599548,0.025774121284484863,0.9281063727878182,0.2627618323085847,-0.0029754158546136025,0.26375353204480867
1719102681812282400,0.612282470703125,0.19664187729358673,0.9290342330932617,0.8241882920265198,-0.13987846672534943,-0.48655322194099426,-0.8623804450035095,0.11226008832454681,-0.05707159638404846,0.020705580711364746,0.9268278239539391,0.26231556869406647,0.0005778454421340389,0.2686641874868691
1719102681822337300,0.622337158203125,0.22347961366176605,0.9658841490745544,0.879685640335083,-0.13583126664161682,-0.48721596598625183,-0.8626531958580017,0.11567443609237671,-0.04908466339111328,0.019009947776794434,0.9253737347670252,0.26202314960977313,0.004157440204115013,0.2738797051165865
1719102681832391400,0.632391357421875,0.19815440475940704,0.9963659048080444,0.9349946975708008,-0.13177071511745453,-0.48787349462509155,-0.8629113435745239,0.09830822050571442,-0.05149415135383606,0.02196890115737915,0.9237979873499405,0.261692851975185,0.007822372950726601,0.27937962816665923
1719102681842446300,0.6424462890625,0.11173509061336517,1.1441763639450073,0.9480308890342712,-0.12734729051589966,-0.48810961842536926,-0.8634417653083801,0.08300527930259705,-0.06618112325668335,0.021599113941192627,0.9221804566419672,0.2610421076473842,0.011667574542323962,0.2851388798927637
1719102681852500500,0.65250048828125,0.05416082218289375,1.2811062335968018,0.9282450079917908,-0.12084412574768066,-0.4870336353778839,-0.8649826645851135,0.07953860610723495,-0.0533563494682312,0.03046417236328125,0.9207591590890685,0.25931017216481345,0.016337571608715105,0.29102225552238936
1719102681862555400,0.662555419921875,0.2193247377872467,1.2039419412612915,1.1350029706954956,-0.11514747142791748,-0.48730385303497314,-0.8656073212623596,0.05295267701148987,-0.03315812349319458,0.03356081247329712,0.9188844664599993,0.25837290797517026,0.020971016210762642,0.2974138312048853
1719102681872610300,0.6726103515625,0.1367165744304657,1.1457109451293945,1.203055500984192,-0.11069770902395248,-0.4875143766403198,-0.8660691380500793,0.12241648137569427,-0.09650048613548279,-0.033695876598358154,0.916737006919517,0.2575537481027222,0.02512954152403118,0.3043482557653129
1719102681882664400,0.68266455078125,0.10798081010580063,1.1318297386169434,1.232270359992981,-0.10675134509801865,-0.4872516989707947,-0.8667121529579163,0.17956632375717163,-0.06438401341438293,0.01090770959854126,0.9145385435367387,0.2565225304886178,0.02898477008095416,0.31140875744350627
1719102681892717800,0.6927177734375,0.0625004842877388,1.114670991897583,1.2303833961486816,-0.10298580676317215,-0.48670223355293274,-0.8674761056900024,0.17084167897701263,-0.042945533990859985,0.024046599864959717,0.9123050151225792,0.25532918932959964,0.032694704216735315,0.3184925601062195
1719102681902773000,0.70277294921875,-0.006491098552942276,1.104051113128662,1.2469019889831543,-0.09935493022203445,-0.4857287108898163,-0.8684447407722473,0.16452524065971375,-0.028324604034423828,0.03154587745666504,0.9100628387831653,0.2538969820208633,0.036248621076449036,0.32558869682249
1719102681912827000,0.712826904296875,-0.09852875024080276,1.0722705125808716,1.283297061920166,-0.09599529206752777,-0.48403942584991455,-0.8697648048400879,0.17109906673431396,-0.02084335684776306,0.034895360469818115,0.9078303299238742,0.2521004965335998,0.039534169108199534,0.33275604936547853
1719102681922881800,0.7228818359375,-0.16617783904075623,1.0247153043746948,1.295616865158081,-0.09304892271757126,-0.4816177189350128,-0.8714277148246765,0.17353905737400055,-0.006632953882217407,0.035124003887176514,0.9056010080116861,0.24996435595456934,0.04247309081845138,0.3400010181949328
1719102681932936000,0.73293603515625,-0.17275770008563995,0.9708977937698364,1.3255034685134888,-0.09057977795600891,-0.4789358675479889,-0.8731642365455627,0.1628912091255188,0.02185887098312378,0.04531383514404297,0.9033260303630751,0.24775684567087092,0.04510472638992284,0.34725241446436156
1719102681942990800,0.742990966796875,-0.15045399963855743,0.9214282631874084,1.309650182723999,-0.08864830434322357,-0.4763663113117218,-0.8747665882110596,0.15308620035648346,0.04623636603355408,0.04433751106262207,0.900965316985064,0.24569041966314337,0.047464939089701896,0.3544640294977557
1719102681953045800,0.753045654296875,-0.36282122135162354,1.0654141902923584,0.9698241353034973,-0.08596155792474747,-0.4733979105949402,-0.8766441941261292,0.14833950996398926,0.06014415621757507,0.05477529764175415,0.8988650624537283,0.24328427751111545,0.049906542431337846,0.36105919176736057
1719102681963100000,0.763099853515625,-0.7459267973899841,0.796989381313324,1.0022624731063843,-0.08176443725824356,-0.4677383303642273,-0.8800769448280334,0.14176201820373535,0.023371875286102295,0.07180362939834595,0.8976195227546226,0.2392546623759733,0.052141402474528364,0.3664938314243812
1719102681973154800,0.77315478515625,-1.082416296005249,0.4658855199813843,1.5121723413467407,-0.0821453109383583,-0.45835837721824646,-0.8849631547927856,0.1522289514541626,-0.09857210516929626,0.10691744089126587,0.8961445784792179,0.23418289039929513,0.05173788434470768,0.3733717760859592
1719102681983209700,0.783209716796875,-1.56346595287323,1.4461638927459717,0.09715063869953156,-0.07941067218780518,-0.44608452916145325,-0.8914608955383301,0.21089568734169006,-0.17824405431747437,0.19006013870239258,0.8955121370691189,0.22711873687817455,0.05183272613968568,0.37919447666748624
1719102681993263900,0.793263916015625,-2.4890358448028564,1.6536028385162354,-0.7112872004508972,-0.06402365118265152,-0.4284549057483673,-0.9012920260429382,0.03426903486251831,-0.4677242636680603,0.14657706022262573,0.8981425642390605,0.21517350542883182,0.05526605383759378,0.3794548046689347
1719102682003318800,0.80331884765625,-2.972754955291748,0.1527196317911148,0.7435933947563171,-0.053691666573286057,-0.40338587760925293,-0.9134533405303955,0.06670743972063065,-0.6349442005157471,0.2179577350616455,0.9010563910343086,0.20063523239102674,0.05494379372152354,0.38055773811471655
1719102682013373000,0.813373046875,-2.962939977645874,0.1810319572687149,2.2122461795806885,-0.05958479270339012,-0.3745800256729126,-0.9252780079841614,0.3854210078716278,-0.3178485035896301,0.3465426564216614,0.900959630068708,0.18731246192712056,0.047697240564731645,0.3884721973921551
1719102682023427800,0.823427734375,-2.3184449672698975,0.42047223448753357,2.503685474395752,-0.0655546486377716,-0.34817102551460266,-0.935136079788208,0.1982908844947815,0.004421055316925049,0.3103802800178528,0.8985404368272684,0.17522459080973846,0.04157274625725033,0.4002412993125334
1719102682033482800,0.833482666015625,-1.603153944015503,0.8410434126853943,2.4535269737243652,-0.06783869117498398,-0.32809019088745117,-0.9422073364257812,-0.10077089071273804,0.07885318994522095,0.15828710794448853,0.8950492226810391,0.16559855925577813,0.03838534298630883,0.41229898222602857
1719102682043537000,0.843536865234375,-1.0498535633087158,0.8457193970680237,2.6779000759124756,-0.06785568594932556,-0.3138798475265503,-0.9470348954200745,-0.16166698932647705,0.12644094228744507,0.15238767862319946,0.890571444506538,0.15837061992451631,0.037434088714919,0.4247351783989447
1719102682053592000,0.853592041015625,-0.749927282333374,0.6737087368965149,2.7682909965515137,-0.06915263086557388,-0.30362582206726074,-0.9502785205841064,0.021972477436065674,0.13504675030708313,0.16060566902160645,0.8851674903921847,0.15332717657255848,0.03676296685436913,0.4377416945063821
1719102682063646700,0.863646728515625,-0.796178936958313,0.6129646897315979,2.645677089691162,-0.07120781391859055,-0.29449501633644104,-0.9529963731765747,0.16529354453086853,0.06005901098251343,0.1638880968093872,0.879580185026195,0.14905410663683707,0.03584235508870204,0.45037426168119654
1719102682073700900,0.873700927734375,-1.031409740447998,0.6217544674873352,2.646284580230713,-0.07295792549848557,-0.28387290239334106,-0.956082284450531,0.13995930552482605,-0.04637303948402405,0.147885262966156,0.8740984776842812,0.1441057909189044,0.03453096394245029,0.4625936705674482
1719102682083756000,0.883756103515625,-1.303161382675171,0.6553358435630798,2.73228120803833,-0.07430172711610794,-0.2706674635410309,-0.959801197052002,0.06487182527780533,-0.12822777032852173,0.12299394607543945,0.8684808361131188,0.13795486534595178,0.032677896522242365,0.4750176200422562
1719102682093810000,0.893809814453125,-1.6353381872177124,0.7083527445793152,2.7549490928649902,-0.07494775950908661,-0.25447142124176025,-0.9641717076301575,0.017696812748908997,-0.17916807532310486,0.10024964809417725,0.8627086835113961,0.1303777544404429,0.030261781054879602,0.4876673942811686
1719102682103864800,0.90386474609375,-1.9117916822433472,0.6775565147399902,2.7121429443359375,-0.07487518340349197,-0.23504258692264557,-0.969096839427948,0.0010379254817962646,-0.17351147532463074,0.1049458384513855,0.8569479487081576,0.12130991901493231,0.027119784535729524,0.5001885637744432
1719102682113920000,0.913919921875,-1.8853265047073364,0.5897696614265442,2.7025041580200195,-0.07477952539920807,-0.21429550647735596,-0.97390216588974,0.016307875514030457,-0.09805187582969666,0.10798114538192749,0.8511010210763037,0.11181200082269334,0.023387766629397736,0.5124236732463425
1719102682123974000,0.923973876953125,-1.7076616287231445,0.5091789364814758,2.6705102920532227,-0.07491303235292435,-0.19463926553726196,-0.9780099987983704,0.043251074850559235,-0.019624635577201843,0.07026463747024536,0.8450070856259406,0.10300959662358343,0.019596313909735298,0.5243738752161872
1719102682134028800,0.93402880859375,-1.528473973274231,0.45627284049987793,2.5982487201690674,-0.07508256286382675,-0.1767359972000122,-0.9813903570175171,0.04258137196302414,0.0510951429605484,0.02118527889251709,0.8387474081408998,0.09512221638237708,0.0160185621988899,0.5359085632932793
1719102682144084000,0.944083984375,-1.3488153219223022,0.4281708896160126,2.552130937576294,-0.07507665455341339,-0.16059324145317078,-0.9841611981391907,0.015185937285423279,0.11384031176567078,0.007369816303253174,0.8323743480811382,0.0880686054428693,0.012779313712690641,0.5470224103870079
1719102682154137900,0.954137939453125,-1.2181841135025024,0.4148561656475067,2.5567331314086914,-0.07484515011310577,-0.14604541659355164,-0.9864425659179688,-0.011534824967384338,0.14448902010917664,0.01636505126953125,0.8258083801201791,0.08173519134749506,0.009903240967949126,0.5579084441823798
1719102682164193000,0.964193115234375,-1.2174018621444702,0.42249757051467896,2.58443546295166,-0.07428614050149918,-0.1321495622396469,-0.9884422421455383,-0.023965172469615936,0.1376732587814331,0.04592210054397583,0.8189941186034315,0.07567708140418988,0.007201301606252768,0.5687441062341294
1719102682174247000,0.974246826171875,-1.3517911434173584,0.41855713725090027,2.6285383701324463,-0.07334626466035843,-0.11754531413316727,-0.9903551936149597,-0.027056537568569183,0.10845108330249786,0.08886593580245972,0.8119213343303704,0.06930955655512103,0.004311000759699496,0.5796217310422125
1719102682184301800,0.9843017578125,-1.5606058835983276,0.3776933252811432,2.6782214641571045,-0.07225507497787476,-0.1011088564991951,-0.9922480583190918,-0.019984275102615356,0.060810402035713196,0.1220698356628418,0.8045928828643913,0.062252289572573095,0.0007902381562736817,0.5905543242834057
1719102682194357000,0.99435693359375,-1.7346924543380737,0.31146878004074097,2.7439258098602295,-0.07131734490394592,-0.08269724994897842,-0.994019627571106,-0.0040610432624816895,0.004267081618309021,0.12371933460235596,0.7969556708282567,0.054566933600635636,-0.0035554393881604314,0.6015574678978584
1719102682204411000,1.004410888671875,-2.005704402923584,0.20607952773571014,2.7960410118103027,-0.07071130722761154,-0.062053557485342026,-0.9955648183822632,0.01915188878774643,-0.030033227056264877,0.07106530666351318,0.7889840055156979,0.046241279041690155,-0.008907597534123053,0.6126063642545883
1719102682214465800,1.0144658203125,-2.1483521461486816,0.03411281481385231,2.8647842407226562,-0.07093724608421326,-0.03910571336746216,-0.9967139363288879,0.06292641162872314,0.006863892078399658,0.04374152421951294,0.7806360019998817,0.03744590825041047,-0.01551905105206544,0.6236700441637097
1719102682224521000,1.02452099609375,-2.073669195175171,-0.1388496458530426,2.957435369491577,-0.07225774228572845,-0.01578296720981598,-0.997261106967926,0.12329842150211334,0.07198108732700348,0.08881384134292603,0.7717732657106963,0.0290655741826957,-0.022904992066102074,0.6348200922700623
1719102682234574800,1.034574951171875,-1.9739238023757935,-0.28573018312454224,3.045733690261841,-0.07451935112476349,0.006677286699414253,-0.9971972107887268,0.17127536237239838,0.0986846536397934,0.1154833436012268,0.7623413521834015,0.02155818556793935,-0.03060455538397407,0.6460913901190403
1719102682244629800,1.044629638671875,-1.9789105653762817,-0.3871614634990692,3.1130340099334717,-0.07739026099443436,0.028721332550048828,-0.9965870976448059,0.17846450209617615,0.09754514694213867,0.1563161015510559,0.7523678525361462,0.014660498607159353,-0.038620250689416574,0.6574466357493962
1719102682254684000,1.054683837890625,-2.0975615978240967,-0.424387127161026,3.150937080383301,-0.08021746575832367,0.0515228733420372,-0.9954448938369751,0.13746847212314606,0.0712951123714447,0.2046734094619751,0.7419384172818267,0.007727610784859413,-0.04709388345608351,0.6687672896830444
1719102682264738800,1.06473876953125,-2.253441572189331,-0.43134570121765137,3.1087961196899414,-0.082541823387146,0.07587696611881256,-0.9936949014663696,0.06876315921545029,0.016667582094669342,0.25056135654449463,0.7312509025421329,0.0003141462069649809,-0.056146741935906366,0.6797937268338624
1719102682274794000,1.0747939453125,-2.320028781890869,-0.4025886058807373,3.0543205738067627,-0.08397620916366577,0.10130490362644196,-0.991304874420166,0.01682230830192566,-0.03613462299108505,0.24800348281860352,0.7204665501517399,-0.007539768105618079,-0.065503621565069,0.6903480960052105
